cofog1.code,cofog1.label,cofog2.code,cofog2.label,year,amount
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",1996,1.1895E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",1997,1.2398E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",1998,1.3488E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",1999,1.4603E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2000,1.5485E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2001,2.7269E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2002,2.6132E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2003,2.6502E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2004,2.7165E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2005,2.8298E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2006,3.0328E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2007,3.3772E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2008,3.6322E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2009,4.1966E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2010,4.2782E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2011,4.4576E10
1,Alminnelig offentlig tjenesteyting,01.1,"Utøvende og lovgivende myndigheter, finansielle og fiskale formål, utenriksforhold",2012,4.366E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,1996,8.912E9
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,1997,9.668E9
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,1998,1.0311E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,1999,1.0489E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2000,1.0502E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2001,1.2028E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2002,1.3259E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2003,1.3778E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2004,1.4374E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2005,1.7254E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2006,1.8054E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2007,2.006E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2008,2.142E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2009,2.3165E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2010,2.5283E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2011,2.4529E10
1,Alminnelig offentlig tjenesteyting,01.2,Internasjonal økonomisk bistand,2012,2.54E10
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,1996,6.807E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,1997,7.542E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,1998,8.204E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,1999,8.554E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2000,7.67E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2001,8.552E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2002,7.593E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2003,9.066E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2004,8.69E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2005,8.076E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2006,8.52E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2007,9.433E9
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2008,1.1613E10
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2009,1.2413E10
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2010,1.1598E10
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2011,1.1728E10
1,Alminnelig offentlig tjenesteyting,01.3,Generell tjenesteyting,2012,1.3737E10
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,1996,9.56E8
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,1997,1.154E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,1998,1.176E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,1999,1.263E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2000,1.231E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2001,1.416E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2002,1.585E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2003,1.946E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2004,2.012E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2005,1.944E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2006,2.035E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2007,2.255E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2008,2.425E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2009,2.44E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2010,2.447E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2011,2.064E9
1,Alminnelig offentlig tjenesteyting,01.4,Grunnforskning,2012,2.021E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,1996,8.34E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,1997,9.91E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,1998,1.118E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,1999,7.17E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2000,8.14E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2001,8.81E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2002,9.46E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2003,1.058E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2004,1.076E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2005,1.216E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2006,1.385E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2007,7.09E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2008,7.45E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2009,7.93E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2010,8.06E8
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2011,1.436E9
1,Alminnelig offentlig tjenesteyting,01.5,Fou alminnelig offentlig tjenesteyting,2012,1.307E9
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,1996,4.32E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,1997,4.13E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,1998,5.37E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,1999,4.18E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2000,5.12E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2001,3.5E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2002,2.92E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2003,2.6E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2004,-4.5E7
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2005,3.42E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2006,2.54E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2007,4.31E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2008,4.72E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2009,4.92E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2010,4.01E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2011,4.28E8
1,Alminnelig offentlig tjenesteyting,01.6,Alminnelig tjenesteyting ellers,2012,3.12E8
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,1996,2.5414E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,1997,2.2702E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,1998,2.3003E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,1999,2.1628E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2000,2.2192E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2001,2.6855E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2002,2.6395E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2003,2.6886E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2004,2.4059E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2005,2.3408E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2006,3.3036E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2007,2.9741E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2008,3.7194E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2009,3.3917E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2010,3.2296E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2011,3.0281E10
1,Alminnelig offentlig tjenesteyting,01.7,Offentlige gjeldstransaksjoner,2012,2.6495E10
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,1996,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,1997,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,1998,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,1999,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2000,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2001,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2002,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2003,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2004,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2005,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2006,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2007,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2008,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2009,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2010,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2011,0
1,Alminnelig offentlig tjenesteyting,01.8,Overføringer av generell karakter mellom forvaltningsnivåene,2012,0
2,Forsvar,02.1,Militært forsvar,1996,2.3079E10
2,Forsvar,02.1,Militært forsvar,1997,2.4584E10
2,Forsvar,02.1,Militært forsvar,1998,2.4536E10
2,Forsvar,02.1,Militært forsvar,1999,2.4428E10
2,Forsvar,02.1,Militært forsvar,2000,2.4487E10
2,Forsvar,02.1,Militært forsvar,2001,2.6003E10
2,Forsvar,02.1,Militært forsvar,2002,2.7972E10
2,Forsvar,02.1,Militært forsvar,2003,2.7639E10
2,Forsvar,02.1,Militært forsvar,2004,2.8617E10
2,Forsvar,02.1,Militært forsvar,2005,2.7267E10
2,Forsvar,02.1,Militært forsvar,2006,3.19E10
2,Forsvar,02.1,Militært forsvar,2007,3.4801E10
2,Forsvar,02.1,Militært forsvar,2008,3.6693E10
2,Forsvar,02.1,Militært forsvar,2009,3.6467E10
2,Forsvar,02.1,Militært forsvar,2010,3.453E10
2,Forsvar,02.1,Militært forsvar,2011,3.863E10
2,Forsvar,02.1,Militært forsvar,2012,3.6645E10
2,Forsvar,02.2,Sivilforsvar,1996,3.33E8
2,Forsvar,02.2,Sivilforsvar,1997,3.56E8
2,Forsvar,02.2,Sivilforsvar,1998,3.95E8
2,Forsvar,02.2,Sivilforsvar,1999,3.87E8
2,Forsvar,02.2,Sivilforsvar,2000,9.2E8
2,Forsvar,02.2,Sivilforsvar,2001,9.33E8
2,Forsvar,02.2,Sivilforsvar,2002,8.29E8
2,Forsvar,02.2,Sivilforsvar,2003,7.57E8
2,Forsvar,02.2,Sivilforsvar,2004,9.07E8
2,Forsvar,02.2,Sivilforsvar,2005,8.42E8
2,Forsvar,02.2,Sivilforsvar,2006,6.83E8
2,Forsvar,02.2,Sivilforsvar,2007,6.67E8
2,Forsvar,02.2,Sivilforsvar,2008,8.55E8
2,Forsvar,02.2,Sivilforsvar,2009,1.035E9
2,Forsvar,02.2,Sivilforsvar,2010,9.57E8
2,Forsvar,02.2,Sivilforsvar,2011,1.073E9
2,Forsvar,02.2,Sivilforsvar,2012,9.87E8
2,Forsvar,02.3,Utenlandsk militær bistand,1996,1.333E9
2,Forsvar,02.3,Utenlandsk militær bistand,1997,1.062E9
2,Forsvar,02.3,Utenlandsk militær bistand,1998,1.284E9
2,Forsvar,02.3,Utenlandsk militær bistand,1999,2.115E9
2,Forsvar,02.3,Utenlandsk militær bistand,2000,2.203E9
2,Forsvar,02.3,Utenlandsk militær bistand,2001,1.724E9
2,Forsvar,02.3,Utenlandsk militær bistand,2002,2.001E9
2,Forsvar,02.3,Utenlandsk militær bistand,2003,1.55E9
2,Forsvar,02.3,Utenlandsk militær bistand,2004,8.29E8
2,Forsvar,02.3,Utenlandsk militær bistand,2005,8.78E8
2,Forsvar,02.3,Utenlandsk militær bistand,2006,1.034E9
2,Forsvar,02.3,Utenlandsk militær bistand,2007,1.298E9
2,Forsvar,02.3,Utenlandsk militær bistand,2008,1.416E9
2,Forsvar,02.3,Utenlandsk militær bistand,2009,1.773E9
2,Forsvar,02.3,Utenlandsk militær bistand,2010,1.681E9
2,Forsvar,02.3,Utenlandsk militær bistand,2011,1.815E9
2,Forsvar,02.3,Utenlandsk militær bistand,2012,1.38E9
2,Forsvar,02.4,Fou forsvar,1996,3.46E8
2,Forsvar,02.4,Fou forsvar,1997,3.02E8
2,Forsvar,02.4,Fou forsvar,1998,2.66E8
2,Forsvar,02.4,Fou forsvar,1999,2.76E8
2,Forsvar,02.4,Fou forsvar,2000,2.79E8
2,Forsvar,02.4,Fou forsvar,2001,3.06E8
2,Forsvar,02.4,Fou forsvar,2002,2.81E8
2,Forsvar,02.4,Fou forsvar,2003,3.45E8
2,Forsvar,02.4,Fou forsvar,2004,3.2E8
2,Forsvar,02.4,Fou forsvar,2005,4.84E8
2,Forsvar,02.4,Fou forsvar,2006,5.46E8
2,Forsvar,02.4,Fou forsvar,2007,6.16E8
2,Forsvar,02.4,Fou forsvar,2008,6.61E8
2,Forsvar,02.4,Fou forsvar,2009,6.6E8
2,Forsvar,02.4,Fou forsvar,2010,7.36E8
2,Forsvar,02.4,Fou forsvar,2011,7.53E8
2,Forsvar,02.4,Fou forsvar,2012,7.83E8
3,Offentlig orden og trygghet,03.1,Politi,1996,5.211E9
3,Offentlig orden og trygghet,03.1,Politi,1997,5.53E9
3,Offentlig orden og trygghet,03.1,Politi,1998,6.0E9
3,Offentlig orden og trygghet,03.1,Politi,1999,6.394E9
3,Offentlig orden og trygghet,03.1,Politi,2000,6.772E9
3,Offentlig orden og trygghet,03.1,Politi,2001,7.245E9
3,Offentlig orden og trygghet,03.1,Politi,2002,7.986E9
3,Offentlig orden og trygghet,03.1,Politi,2003,7.757E9
3,Offentlig orden og trygghet,03.1,Politi,2004,7.785E9
3,Offentlig orden og trygghet,03.1,Politi,2005,8.516E9
3,Offentlig orden og trygghet,03.1,Politi,2006,9.105E9
3,Offentlig orden og trygghet,03.1,Politi,2007,9.799E9
3,Offentlig orden og trygghet,03.1,Politi,2008,1.0537E10
3,Offentlig orden og trygghet,03.1,Politi,2009,1.1283E10
3,Offentlig orden og trygghet,03.1,Politi,2010,1.2258E10
3,Offentlig orden og trygghet,03.1,Politi,2011,1.2922E10
3,Offentlig orden og trygghet,03.1,Politi,2012,1.3395E10
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,1996,1.631E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,1997,1.738E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,1998,1.927E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,1999,2.095E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2000,2.17E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2001,2.171E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2002,2.423E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2003,2.531E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2004,2.723E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2005,3.185E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2006,3.577E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2007,3.789E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2008,4.188E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2009,4.508E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2010,4.493E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2011,4.939E9
3,Offentlig orden og trygghet,03.2,Brannvern og redningstjenester,2012,5.231E9
3,Offentlig orden og trygghet,03.3,Domstoler,1996,1.569E9
3,Offentlig orden og trygghet,03.3,Domstoler,1997,1.642E9
3,Offentlig orden og trygghet,03.3,Domstoler,1998,1.764E9
3,Offentlig orden og trygghet,03.3,Domstoler,1999,2.189E9
3,Offentlig orden og trygghet,03.3,Domstoler,2000,2.286E9
3,Offentlig orden og trygghet,03.3,Domstoler,2001,2.401E9
3,Offentlig orden og trygghet,03.3,Domstoler,2002,2.847E9
3,Offentlig orden og trygghet,03.3,Domstoler,2003,3.013E9
3,Offentlig orden og trygghet,03.3,Domstoler,2004,3.078E9
3,Offentlig orden og trygghet,03.3,Domstoler,2005,3.346E9
3,Offentlig orden og trygghet,03.3,Domstoler,2006,3.324E9
3,Offentlig orden og trygghet,03.3,Domstoler,2007,3.601E9
3,Offentlig orden og trygghet,03.3,Domstoler,2008,3.816E9
3,Offentlig orden og trygghet,03.3,Domstoler,2009,4.02E9
3,Offentlig orden og trygghet,03.3,Domstoler,2010,4.093E9
3,Offentlig orden og trygghet,03.3,Domstoler,2011,4.348E9
3,Offentlig orden og trygghet,03.3,Domstoler,2012,4.761E9
3,Offentlig orden og trygghet,03.4,Fengsler,1996,1.457E9
3,Offentlig orden og trygghet,03.4,Fengsler,1997,1.462E9
3,Offentlig orden og trygghet,03.4,Fengsler,1998,1.516E9
3,Offentlig orden og trygghet,03.4,Fengsler,1999,1.597E9
3,Offentlig orden og trygghet,03.4,Fengsler,2000,1.632E9
3,Offentlig orden og trygghet,03.4,Fengsler,2001,1.709E9
3,Offentlig orden og trygghet,03.4,Fengsler,2002,1.801E9
3,Offentlig orden og trygghet,03.4,Fengsler,2003,1.829E9
3,Offentlig orden og trygghet,03.4,Fengsler,2004,1.942E9
3,Offentlig orden og trygghet,03.4,Fengsler,2005,2.132E9
3,Offentlig orden og trygghet,03.4,Fengsler,2006,2.324E9
3,Offentlig orden og trygghet,03.4,Fengsler,2007,2.613E9
3,Offentlig orden og trygghet,03.4,Fengsler,2008,2.812E9
3,Offentlig orden og trygghet,03.4,Fengsler,2009,3.215E9
3,Offentlig orden og trygghet,03.4,Fengsler,2010,3.412E9
3,Offentlig orden og trygghet,03.4,Fengsler,2011,3.581E9
3,Offentlig orden og trygghet,03.4,Fengsler,2012,3.672E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,1996,4.92E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,1997,5.29E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,1998,9.08E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,1999,1.665E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2000,1.811E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2001,1.841E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2002,2.539E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2003,2.601E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2004,2.689E9
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2005,4.1E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2006,4.86E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2007,4.28E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2008,4.45E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2009,4.35E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2010,5.04E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2011,5.83E8
3,Offentlig orden og trygghet,03.6,Offentlig orden og trygghet ellers,2012,5.92E8
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,1996,8.857E9
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,1997,8.341E9
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,1998,7.776E9
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,1999,8.364E9
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2000,8.755E9
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2001,1.0835E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2002,1.0558E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2003,1.0569E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2004,1.0503E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2005,1.1873E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2006,1.184E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2007,1.0587E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2008,1.18E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2009,1.2728E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2010,1.4347E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2011,1.2513E10
4,Næringsøkonomiske formål,04.1,Generelle næringsøkonomiske formål og arbeidsmarkedsformål,2012,1.3116E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",1996,1.4221E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",1997,1.3857E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",1998,1.4998E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",1999,1.5814E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2000,1.561E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2001,1.5487E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2002,1.5853E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2003,1.5425E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2004,1.4495E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2005,1.4083E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2006,1.4403E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2007,1.3583E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2008,1.4752E10
4,Næringsøkonomiske formål,04.2,"Jordbruk, skogbruk, fiske og fangst",2009,1.529E10
